Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Start Date,Match URL,Team Total,Wickets Fallen,Percentage Scored
6,22,10,0,0,60.00,2,caught,2,v Australia,Melbourne (Docklands),2005-10-05,https://stats.espncricinfo.com/ci/engine/match/220935.html,162,10,3.7037037037037033
21,17,15,4,0,140.00,2,caught,2,v Australia,Melbourne (Docklands),2005-10-07,https://stats.espncricinfo.com/ci/engine/match/221083.html,273,10,7.6923076923076925
37,89,40,4,1,92.50,2,run out,2,v Australia,Melbourne (Docklands),2005-10-09,https://stats.espncricinfo.com/ci/engine/match/221337.html,137,10,27.00729927007299
20,32,25,4,0,80.00,1,caught,1,v Sri Lanka,Nagpur,2005-10-25,https://stats.espncricinfo.com/ci/engine/match/223018.html,350,6,5.714285714285714
38,46,29,5,1,131.03,1,caught,2,v Sri Lanka,Mohali,2005-10-28,https://stats.espncricinfo.com/ci/engine/match/223334.html,123,2,30.89430894308943
39,67,37,3,0,105.40,1,lbw,2,v Sri Lanka,Jaipur,2005-10-31,https://stats.espncricinfo.com/ci/engine/match/223634.html,303,4,12.871287128712872
48,95,58,7,0,82.75,1,caught,2,v Sri Lanka,Pune,2005-11-03,https://stats.espncricinfo.com/ci/engine/match/223902.html,262,6,18.3206106870229
19,35,19,1,0,100.00,2,bowled,1,v Sri Lanka,Ahmedabad,2005-11-06,https://stats.espncricinfo.com/ci/engine/match/224231.html,285,8,6.666666666666667
22,45,22,4,0,100.00,3,caught,2,v Sri Lanka,Rajkot,2005-11-09,https://stats.espncricinfo.com/ci/engine/match/224556.html,197,3,11.16751269035533
35,35,24,6,0,145.83,1,caught,2,v Sri Lanka,Vadodara,2005-11-12,https://stats.espncricinfo.com/ci/engine/match/225437.html,245,5,14.285714285714285
1,6,4,0,0,25.00,1,caught,1,v South Africa,Hyderabad,2005-11-16,https://stats.espncricinfo.com/ci/engine/match/225959.html,249,9,0.4016064257028112
77,89,62,11,0,124.19,4,not out,2,v South Africa,Bengaluru,2005-11-19,https://stats.espncricinfo.com/ci/engine/match/226315.html,171,4,45.02923976608187
30,31,21,6,0,142.85,4,caught,1,v South Africa,Eden Gardens,2005-11-25,https://stats.espncricinfo.com/ci/engine/match/226358.html,188,10,15.957446808510639
27,24,20,4,1,135.00,3,lbw,2,v South Africa,Wankhede,2005-11-28,https://stats.espncricinfo.com/ci/engine/match/226359.html,224,5,12.053571428571429
5,5,6,1,0,83.33,1,caught,1,v Pakistan,Peshawar,2006-02-06,https://stats.espncricinfo.com/ci/engine/match/235831.html,328,10,1.524390243902439
67,83,60,10,1,111.66,1,run out,2,v Pakistan,Rawalpindi,2006-02-11,https://stats.espncricinfo.com/ci/engine/match/236520.html,266,3,25.18796992481203
7,12,8,1,0,87.50,2,caught,1,v England,Delhi,2006-03-28,https://stats.espncricinfo.com/ci/engine/match/238188.html,203,10,3.4482758620689653
26,63,45,4,0,57.77,1,bowled,2,v England,Faridabad,2006-03-31,https://stats.espncricinfo.com/ci/engine/match/238189.html,230,6,11.304347826086957
15,27,26,2,0,57.69,1,bowled,1,v England,Margao,2006-04-03,https://stats.espncricinfo.com/ci/engine/match/238190.html,294,6,5.1020408163265305
26,47,33,4,0,78.78,1,caught,2,v England,Kochi,2006-04-06,https://stats.espncricinfo.com/ci/engine/match/238191.html,238,6,10.92436974789916
4,2,5,1,0,80.00,1,caught,1,v England,Jamshedpur,2006-04-12,https://stats.espncricinfo.com/ci/engine/match/238193.html,223,10,1.7937219730941705
73,116,83,10,1,87.95,1,bowled,1,v Pakistan,Abu Dhabi,2006-04-19,https://stats.espncricinfo.com/ci/engine/match/244511.html,269,5,27.137546468401485
22,51,32,3,0,68.75,1,run out,2,v West Indies,Kingston,2006-05-18,https://stats.espncricinfo.com/ci/engine/match/239915.html,254,5,8.661417322834646
12,27,19,1,0,63.15,2,caught,2,v West Indies,Kingston,2006-05-20,https://stats.espncricinfo.com/ci/engine/match/239916.html,197,10,6.091370558375635
97,-,83,9,3,116.86,1,lbw,1,v West Indies,Basseterre,2006-05-23,https://stats.espncricinfo.com/ci/engine/match/239917.html,245,9,39.59183673469388
11,-,11,2,0,100.00,1,caught,1,v West Indies,Port of Spain,2006-05-26,https://stats.espncricinfo.com/ci/engine/match/239918.html,217,7,5.0691244239631335
95,-,103,10,1,92.23,2,caught,2,v West Indies,Port of Spain,2006-05-28,https://stats.espncricinfo.com/ci/engine/match/239919.html,236,10,40.25423728813559
9,10,10,0,1,90.00,4,bowled,1,v West Indies,Kuala Lumpur,2006-09-14,https://stats.espncricinfo.com/ci/engine/match/256607.html,309,5,2.912621359223301
8,6,5,0,1,160.00,4,run out,2,v Australia,Kuala Lumpur,2006-09-16,https://stats.espncricinfo.com/ci/engine/match/256608.html,35,5,22.857142857142858
1,8,6,0,0,16.66,3,bowled,1,v West Indies,Kuala Lumpur,2006-09-20,https://stats.espncricinfo.com/ci/engine/match/256612.html,162,10,0.6172839506172839
10,24,11,0,0,90.90,1,bowled,2,v Australia,Kuala Lumpur,2006-09-22,https://stats.espncricinfo.com/ci/engine/match/256614.html,195,10,5.128205128205128
9,7,4,2,0,225.00,1,caught,2,v England,Jaipur,2006-10-15,https://stats.espncricinfo.com/ci/engine/match/249745.html,126,6,7.142857142857142
17,21,20,3,0,85.00,1,lbw,1,v West Indies,Ahmedabad,2006-10-26,https://stats.espncricinfo.com/ci/engine/match/249753.html,223,9,7.623318385650224
65,136,90,9,0,72.22,1,lbw,1,v Australia,Mohali,2006-10-29,https://stats.espncricinfo.com/ci/engine/match/249756.html,249,8,26.104417670682732
0,2,4,0,0,0.00,1,caught,2,v South Africa,Cape Town,2006-11-26,https://stats.espncricinfo.com/ci/engine/match/249212.html,168,10,0.0
18,38,22,3,0,81.81,2,caught,2,v South Africa,Gqeberha,2006-11-29,https://stats.espncricinfo.com/ci/engine/match/249213.html,163,10,11.042944785276074
11,27,22,2,0,50.00,1,caught,1,v South Africa,Centurion,2006-12-03,https://stats.espncricinfo.com/ci/engine/match/249214.html,200,9,5.5
19,16,23,3,0,82.60,5,caught,2,v Sri Lanka,Rajkot,2007-02-11,https://stats.espncricinfo.com/ci/engine/match/267712.html,252,9,7.5396825396825395
12,12,9,3,0,133.33,2,caught,2,v Sri Lanka,Margao,2007-02-14,https://stats.espncricinfo.com/ci/engine/match/267715.html,233,5,5.150214592274678
46,82,44,7,0,104.54,1,run out,2,v Sri Lanka,Visakhapatnam,2007-02-17,https://stats.espncricinfo.com/ci/engine/match/267713.html,263,3,17.490494296577946
2,12,6,0,0,33.33,2,bowled,1,v Bangladesh,Port of Spain,2007-03-17,https://stats.espncricinfo.com/ci/engine/match/247464.html,191,10,1.0471204188481675
114,127,87,17,3,131.03,3,caught,1,v Bermuda,Port of Spain,2007-03-19,https://stats.espncricinfo.com/ci/engine/match/247468.html,413,5,27.602905569007262
48,79,46,5,1,104.34,3,caught,2,v Sri Lanka,Port of Spain,2007-03-23,https://stats.espncricinfo.com/ci/engine/match/247476.html,185,10,25.945945945945947
30,38,21,7,0,142.85,2,caught,2,v Bangladesh,Mirpur,2007-05-10,https://stats.espncricinfo.com/ci/engine/match/282688.html,251,5,11.952191235059761
21,34,26,1,1,80.76,1,caught,1,v Bangladesh,Mirpur,2007-05-12,https://stats.espncricinfo.com/ci/engine/match/282689.html,284,8,7.394366197183098
45,64,42,7,1,107.14,2,bowled,1,v Africa XI,Bengaluru,2007-06-06,https://stats.espncricinfo.com/ci/engine/match/289107.html,317,9,14.195583596214512
52,60,38,8,1,136.84,1,caught,1,v Africa XI,Chennai,2007-06-09,https://stats.espncricinfo.com/ci/engine/match/289108.html,337,7,15.43026706231454
8,12,8,2,0,100.00,1,caught,1,v Africa XI,Chennai,2007-06-10,https://stats.espncricinfo.com/ci/engine/match/289110.html,331,8,2.416918429003021
25,48,31,1,0,80.64,4,bowled,1,v Pakistan,Mohali,2007-11-08,https://stats.espncricinfo.com/ci/engine/match/297802.html,321,9,7.78816199376947
43,93,49,4,1,87.75,4,run out,2,v Pakistan,Gwalior,2007-11-15,https://stats.espncricinfo.com/ci/engine/match/297804.html,260,4,16.538461538461537
10,27,13,1,0,76.92,4,caught,2,v Pakistan,Jaipur,2007-11-18,https://stats.espncricinfo.com/ci/engine/match/297805.html,275,10,3.6363636363636362
6,15,8,1,0,75.00,1,bowled,1,v Australia,Brisbane,2008-02-03,https://stats.espncricinfo.com/ci/engine/match/291359.html,194,10,3.0927835051546393
33,87,39,2,1,84.61,1,caught,1,v Sri Lanka,Brisbane,2008-02-05,https://stats.espncricinfo.com/ci/engine/match/291360.html,267,4,12.359550561797752
11,18,19,2,0,57.89,1,lbw,2,v Australia,Melbourne,2008-02-10,https://stats.espncricinfo.com/ci/engine/match/291362.html,160,5,6.875000000000001
14,34,18,2,0,77.77,1,caught,1,v Sri Lanka,Canberra,2008-02-12,https://stats.espncricinfo.com/ci/engine/match/291363.html,195,5,7.179487179487179
17,39,19,3,0,89.47,1,caught,2,v Australia,Sydney,2008-02-24,https://stats.espncricinfo.com/ci/engine/match/291368.html,299,10,5.68561872909699
89,126,76,13,1,117.10,2,caught,1,v Pakistan,Mirpur,2008-06-10,https://stats.espncricinfo.com/ci/engine/match/345469.html,330,8,26.969696969696972
59,46,32,7,2,184.37,2,caught,2,v Bangladesh,Mirpur,2008-06-12,https://stats.espncricinfo.com/ci/engine/match/345470.html,223,3,26.45739910313901
2,7,8,0,0,25.00,2,caught,2,v Pakistan,Mirpur,2008-06-14,https://stats.espncricinfo.com/ci/engine/match/345471.html,290,10,0.6896551724137931
78,58,44,13,2,177.27,2,caught,1,v Hong Kong,Karachi,2008-06-25,https://stats.espncricinfo.com/ci/engine/match/335349.html,374,4,20.855614973262032
119,150,95,12,5,125.26,2,caught,2,v Pakistan,Karachi,2008-06-26,https://stats.espncricinfo.com/ci/engine/match/335351.html,301,4,39.53488372093023
49,64,33,6,2,148.48,2,caught,1,v Pakistan,Karachi,2008-07-02,https://stats.espncricinfo.com/ci/engine/match/335355.html,308,7,15.909090909090908
42,53,34,6,1,123.52,2,caught,2,v Sri Lanka,Karachi,2008-07-03,https://stats.espncricinfo.com/ci/engine/match/335356.html,310,4,13.548387096774196
60,46,36,12,0,166.66,2,stumped,2,v Sri Lanka,Karachi,2008-07-06,https://stats.espncricinfo.com/ci/engine/match/335358.html,173,10,34.68208092485549
85,108,73,10,3,116.43,2,caught,1,v England,Rajkot,2008-11-14,https://stats.espncricinfo.com/ci/engine/match/361043.html,387,5,21.963824289405682
1,6,4,0,0,25.00,2,bowled,1,v England,Indore,2008-11-17,https://stats.espncricinfo.com/ci/engine/match/361044.html,292,9,0.3424657534246575
68,109,76,8,1,89.47,2,caught,2,v England,Kanpur,2008-11-20,https://stats.espncricinfo.com/ci/engine/match/361045.html,198,5,34.34343434343434
69,102,57,9,3,121.05,1,caught,1,v England,Bengaluru,2008-11-23,https://stats.espncricinfo.com/ci/engine/match/361046.html,166,4,41.566265060240966
91,116,73,15,1,124.65,1,lbw,2,v England,Cuttack,2008-11-26,https://stats.espncricinfo.com/ci/engine/match/361047.html,273,4,33.33333333333333
42,58,26,7,0,161.53,1,run out,1,v Sri Lanka,Colombo (RPS),2009-01-31,https://stats.espncricinfo.com/ci/engine/match/386531.html,256,9,16.40625
116,165,90,17,0,128.88,1,run out,1,v Sri Lanka,Colombo (RPS),2009-02-03,https://stats.espncricinfo.com/ci/engine/match/386532.html,363,5,31.955922865013775
5,13,8,1,0,62.50,1,caught,1,v Sri Lanka,Colombo (RPS),2009-02-05,https://stats.espncricinfo.com/ci/engine/match/386533.html,332,5,1.5060240963855422
6,6,6,1,0,100.00,2,caught,2,v Sri Lanka,Colombo (RPS),2009-02-08,https://stats.espncricinfo.com/ci/engine/match/386534.html,252,10,2.380952380952381
77,79,56,11,1,137.50,1,caught,1,v New Zealand,Napier,2009-03-03,https://stats.espncricinfo.com/ci/engine/match/366623.html,273,4,28.205128205128204
54,60,36,9,1,150.00,1,caught,1,v New Zealand,Wellington,2009-03-06,https://stats.espncricinfo.com/ci/engine/match/366626.html,188,4,28.723404255319153
3,15,6,0,0,50.00,1,bowled,1,v New Zealand,Christchurch,2009-03-08,https://stats.espncricinfo.com/ci/engine/match/366627.html,392,4,0.7653061224489796
125,106,74,14,6,168.91,2,not out,2,v New Zealand,Hamilton,2009-03-11,https://stats.espncricinfo.com/ci/engine/match/366624.html,201,10,62.189054726368155
40,57,27,3,3,148.14,2,caught,1,v New Zealand,Auckland,2009-03-14,https://stats.espncricinfo.com/ci/engine/match/366625.html,149,10,26.845637583892618
13,20,11,3,0,118.18,1,caught,2,v Australia,Vadodara,2009-10-25,https://stats.espncricinfo.com/ci/engine/match/416236.html,288,8,4.513888888888888
40,49,31,6,1,129.03,1,caught,1,v Australia,Nagpur,2009-10-28,https://stats.espncricinfo.com/ci/engine/match/416237.html,354,7,11.299435028248588
11,41,25,1,0,44.00,1,bowled,2,v Australia,Delhi,2009-10-31,https://stats.espncricinfo.com/ci/engine/match/416238.html,230,4,4.782608695652174
30,30,19,7,0,157.89,1,caught,2,v Australia,Mohali,2009-11-02,https://stats.espncricinfo.com/ci/engine/match/416239.html,226,10,13.274336283185843
38,37,30,5,1,126.66,1,caught,2,v Australia,Hyderabad,2009-11-05,https://stats.espncricinfo.com/ci/engine/match/416240.html,347,10,10.951008645533141
6,1,4,0,1,150.00,1,bowled,1,v Australia,Guwahati,2009-11-08,https://stats.espncricinfo.com/ci/engine/match/416241.html,170,10,3.5294117647058822
146,166,102,17,6,143.13,1,caught,1,v Sri Lanka,Rajkot,2009-12-15,https://stats.espncricinfo.com/ci/engine/match/430886.html,414,7,35.26570048309179
4,3,4,1,0,100.00,1,caught,1,v Sri Lanka,Nagpur,2009-12-18,https://stats.espncricinfo.com/ci/engine/match/430887.html,301,7,1.3289036544850499
44,30,28,9,0,157.14,1,caught,2,v Sri Lanka,Cuttack,2009-12-21,https://stats.espncricinfo.com/ci/engine/match/430888.html,243,3,18.106995884773664
10,-,10,2,0,100.00,1,caught,2,v Sri Lanka,Eden Gardens,2009-12-24,https://stats.espncricinfo.com/ci/engine/match/430889.html,317,3,3.1545741324921135
47,44,31,9,0,151.61,2,caught,1,v Sri Lanka,Mirpur,2010-01-05,https://stats.espncricinfo.com/ci/engine/match/434259.html,279,9,16.845878136200717
13,17,8,2,0,162.50,2,run out,2,v Bangladesh,Mirpur,2010-01-07,https://stats.espncricinfo.com/ci/engine/match/434260.html,297,4,4.377104377104377
42,52,27,7,0,155.55,1,caught,1,v Sri Lanka,Mirpur,2010-01-13,https://stats.espncricinfo.com/ci/engine/match/434264.html,245,10,17.142857142857142
46,-,37,6,2,124.32,1,run out,1,v South Africa,Jaipur,2010-02-21,https://stats.espncricinfo.com/ci/engine/match/441827.html,298,9,15.436241610738255
9,15,11,1,0,81.81,1,caught,1,v South Africa,Gwalior,2010-02-24,https://stats.espncricinfo.com/ci/engine/match/441828.html,401,3,2.2443890274314215
11,29,14,2,0,78.57,2,caught,2,v Bangladesh,Dambulla,2010-06-16,https://stats.espncricinfo.com/ci/engine/match/455232.html,168,4,6.547619047619048
10,41,32,1,0,31.25,2,caught,2,v Pakistan,Dambulla,2010-06-19,https://stats.espncricinfo.com/ci/engine/match/455234.html,271,7,3.6900369003690034
19,31,23,3,0,82.60,2,caught,2,v New Zealand,Dambulla,2010-08-10,https://stats.espncricinfo.com/ci/engine/match/456662.html,88,10,21.59090909090909
99,165,100,11,2,99.00,2,not out,2,v Sri Lanka,Dambulla,2010-08-16,https://stats.espncricinfo.com/ci/engine/match/456663.html,171,4,57.89473684210527
12,-,12,2,0,100.00,2,lbw,1,v Sri Lanka,Dambulla,2010-08-22,https://stats.espncricinfo.com/ci/engine/match/456666.html,103,10,11.650485436893204
110,136,93,16,1,118.27,2,caught,1,v New Zealand,Dambulla,2010-08-25,https://stats.espncricinfo.com/ci/engine/match/456665.html,223,10,49.327354260089685
28,30,22,6,0,127.27,1,run out,2,v Sri Lanka,Dambulla,2010-08-28,https://stats.espncricinfo.com/ci/engine/match/456668.html,225,10,12.444444444444445
175,198,140,14,5,125.00,1,bowled,1,v Bangladesh,Mirpur,2011-02-19,https://stats.espncricinfo.com/ci/engine/match/433558.html,370,4,47.2972972972973
35,34,26,6,0,134.61,1,caught,1,v England,Bengaluru,2011-02-27,https://stats.espncricinfo.com/ci/engine/match/433568.html,338,10,10.355029585798817
5,5,3,1,0,166.66,1,caught,2,v Ireland,Bengaluru,2011-03-06,https://stats.espncricinfo.com/ci/engine/match/433578.html,210,5,2.380952380952381
39,36,26,5,2,150.00,1,caught,2,v Netherlands,Delhi,2011-03-09,https://stats.espncricinfo.com/ci/engine/match/433582.html,191,5,20.418848167539267
73,87,66,12,0,110.60,1,bowled,1,v South Africa,Nagpur,2011-03-12,https://stats.espncricinfo.com/ci/engine/match/433586.html,296,10,24.66216216216216
15,46,22,2,0,68.18,1,caught,2,v Australia,Ahmedabad,2011-03-24,https://stats.espncricinfo.com/ci/engine/match/433601.html,261,5,5.747126436781609
38,32,25,9,0,152.00,1,lbw,1,v Pakistan,Mohali,2011-03-30,https://stats.espncricinfo.com/ci/engine/match/433605.html,260,9,14.615384615384617
0,2,2,0,0,0.00,1,lbw,2,v Sri Lanka,Wankhede,2011-04-02,https://stats.espncricinfo.com/ci/engine/match/433606.html,277,4,0.0
20,55,29,3,0,68.96,2,bowled,2,v West Indies,Cuttack,2011-11-29,https://stats.espncricinfo.com/ci/engine/match/536929.html,213,9,9.389671361502346
26,71,35,3,0,74.28,2,caught,2,v West Indies,Visakhapatnam,2011-12-02,https://stats.espncricinfo.com/ci/engine/match/536930.html,270,5,9.62962962962963
0,3,1,0,0,0.00,2,caught,2,v West Indies,Ahmedabad,2011-12-05,https://stats.espncricinfo.com/ci/engine/match/536931.html,244,10,0.0
219,208,149,25,7,146.97,2,caught,1,v West Indies,Indore,2011-12-08,https://stats.espncricinfo.com/ci/engine/match/536932.html,418,5,52.39234449760766
10,12,8,2,0,125.00,1,caught,2,v Sri Lanka,Perth,2012-02-08,https://stats.espncricinfo.com/ci/engine/match/518957.html,234,6,4.273504273504273
20,38,21,3,0,95.23,2,caught,2,v Australia,Adelaide,2012-02-12,https://stats.espncricinfo.com/ci/engine/match/518959.html,270,6,7.4074074074074066
0,1,2,0,0,0.00,1,caught,2,v Sri Lanka,Brisbane,2012-02-21,https://stats.espncricinfo.com/ci/engine/match/518963.html,238,10,0.0
5,8,11,1,0,45.45,1,caught,2,v Australia,Sydney,2012-02-26,https://stats.espncricinfo.com/ci/engine/match/518965.html,165,10,3.0303030303030303
30,29,16,5,1,187.50,1,caught,2,v Sri Lanka,Hobart,2012-02-28,https://stats.espncricinfo.com/ci/engine/match/518966.html,321,3,9.345794392523365
96,132,97,10,0,98.96,2,run out,1,v Sri Lanka,Hambantota,2012-07-21,https://stats.espncricinfo.com/ci/engine/match/564781.html,314,6,30.573248407643312
15,21,15,2,0,100.00,2,caught,1,v Sri Lanka,Hambantota,2012-07-24,https://stats.espncricinfo.com/ci/engine/match/564782.html,138,10,10.869565217391305
3,6,6,0,0,50.00,2,caught,2,v Sri Lanka,Colombo (RPS),2012-07-28,https://stats.espncricinfo.com/ci/engine/match/564783.html,288,5,1.0416666666666665
34,46,29,6,0,117.24,2,caught,2,v Sri Lanka,Colombo (RPS),2012-07-31,https://stats.espncricinfo.com/ci/engine/match/564784.html,255,4,13.333333333333334
4,20,11,1,0,36.36,2,bowled,1,v Pakistan,Chennai,2012-12-30,https://stats.espncricinfo.com/ci/engine/match/589308.html,227,6,1.762114537444934
31,70,43,3,0,72.09,2,lbw,2,v Pakistan,Eden Gardens,2013-01-03,https://stats.espncricinfo.com/ci/engine/match/589309.html,165,10,18.787878787878785
